1.300000E-01	6.027200E+03	1.245100E+01	2.065900E-03	1.677800E-03	5.715100E+02	4.633500E+04	4.619800E+01	2.057700E+03	1.274000E+04	1.341700E+05	1.004700E+02	1.145400E+02	1.493600E-01	4.482497E+05	1.005159E+04	6.886962E+05
1.350000E-01	5.700800E+03	1.188200E+01	2.084300E-03	1.630400E-03	5.133100E+02	4.351100E+04	4.192100E+01	1.891200E+03	1.172900E+04	1.235500E+05	1.020200E+02	1.163400E+02	1.537400E-01	4.534116E+05	1.041489E+04	7.151150E+05
1.400000E-01	5.388200E+03	1.133200E+01	2.103200E-03	1.589700E-03	4.604200E+02	4.086200E+04	3.791700E+01	1.730000E+03	1.074600E+04	1.132300E+05	1.034200E+02	1.179700E+02	1.577200E-01	4.580265E+05	1.074804E+04	7.393866E+05
1.450000E-01	5.086000E+03	1.079600E+01	2.122800E-03	1.553400E-03	4.070500E+02	3.832000E+04	3.412200E+01	1.572000E+03	9.798700E+03	1.032900E+05	1.047300E+02	1.195000E+02	1.614700E-01	4.621440E+05	1.105183E+04	7.615806E+05
1.500000E-01	4.797700E+03	1.027900E+01	2.142500E-03	1.521700E-03	3.596300E+02	3.592300E+04	3.060800E+01	1.422900E+03	8.900900E+03	9.386400E+04	1.059300E+02	1.208900E+02	1.649100E-01	4.658104E+05	1.132736E+04	7.817884E+05
1.550000E-01	4.525800E+03	9.781700E+00	2.161300E-03	1.494100E-03	3.311100E+02	3.367800E+04	2.739500E+01	1.287200E+03	8.066500E+03	8.510300E+04	1.070100E+02	1.221400E+02	1.680200E-01	4.690730E+05	1.157669E+04	8.001313E+05
1.600000E-01	4.273100E+03	9.305000E+00	2.177600E-03	1.470200E-03	3.400100E+02	3.159700E+04	2.450600E+01	1.169400E+03	7.308100E+03	7.713400E+04	1.079900E+02	1.232800E+02	1.708300E-01	4.719786E+05	1.180269E+04	8.167595E+05
1.650000E-01	4.041200E+03	8.848400E+00	2.189500E-03	1.449300E-03	3.815900E+02	2.969000E+04	2.194800E+01	1.071100E+03	6.630600E+03	7.001000E+04	1.088800E+02	1.243000E+02	1.733600E-01	4.745729E+05	1.200882E+04	8.318418E+05
1.700000E-01	3.825900E+03	8.411100E+00	2.198400E-03	1.431000E-03	4.008100E+02	2.794400E+04	1.969200E+01	9.837100E+02	6.019100E+03	6.357500E+04	1.096700E+02	1.252200E+02	1.756400E-01	4.768956E+05	1.219786E+04	8.455363E+05
1.750000E-01	3.624100E+03	7.992600E+00	2.205400E-03	1.414900E-03	3.960400E+02	2.633700E+04	1.769100E+01	9.032300E+02	5.462200E+03	5.772200E+04	1.103900E+02	1.260500E+02	1.777300E-01	4.789785E+05	1.237146E+04	8.579730E+05
1.800000E-01	3.433900E+03	7.591800E+00	2.210800E-03	1.400700E-03	3.838100E+02	2.488800E+04	1.595700E+01	8.312400E+02	4.953700E+03	5.249400E+04	1.110400E+02	1.268000E+02	1.800300E-01	4.808479E+05	1.253103E+04	8.692755E+05
1.850000E-01	3.254200E+03	7.208600E+00	2.215200E-03	1.388100E-03	3.637400E+02	2.350100E+04	1.435700E+01	7.642400E+02	4.489000E+03	4.757800E+04	1.116300E+02	1.274800E+02	1.816900E-01	4.825265E+05	1.267782E+04	8.795395E+05
1.900000E-01	3.084300E+03	6.842600E+00	2.218500E-03	1.377000E-03	3.432600E+02	2.219300E+04	1.290600E+01	7.026200E+02	4.064900E+03	4.309000E+04	1.121600E+02	1.280900E+02	1.831800E-01	4.840342E+05	1.281277E+04	8.888410E+05
