3.95000E-01	1.03860E+02	1.01810E+02	-2.05450E+00	4.08330E+00	-4.08200E+00	-4.11280E+00
4.00000E-01	9.67030E+01	9.47900E+01	-1.91310E+00	3.80210E+00	-3.80080E+00	-3.82950E+00
4.05000E-01	9.00360E+01	8.82540E+01	-1.78150E+00	3.54020E+00	-3.53900E+00	-3.56570E+00
4.10000E-01	8.38280E+01	8.21690E+01	-1.65900E+00	3.29630E+00	-3.29520E+00	-3.32010E+00
4.15000E-01	7.80470E+01	7.65020E+01	-1.54480E+00	3.06920E+00	-3.06810E+00	-3.09130E+00
4.20000E-01	7.26640E+01	7.12250E+01	-1.43860E+00	2.85770E+00	-2.85670E+00	-2.87830E+00
4.25000E-01	6.76510E+01	6.63110E+01	-1.33980E+00	2.66070E+00	-2.65980E+00	-2.67990E+00
4.30000E-01	6.29830E+01	6.17350E+01	-1.24790E+00	2.47730E+00	-2.47650E+00	-2.49520E+00
4.35000E-01	5.86360E+01	5.74740E+01	-1.16230E+00	2.30640E+00	-2.30570E+00	-2.32310E+00
4.40000E-01	5.45870E+01	5.35050E+01	-1.08250E+00	2.14730E+00	-2.14660E+00	-2.16280E+00
4.45000E-01	5.08170E+01	4.98080E+01	-1.00830E+00	1.99910E+00	-1.99840E+00	-2.01350E+00
4.50000E-01	4.73050E+01	4.63650E+01	-9.39370E-01	1.86100E+00	-1.86040E+00	-1.87450E+00
4.55000E-01	4.40340E+01	4.31580E+01	-8.75210E-01	1.73240E+00	-1.73180E+00	-1.74490E+00
4.60000E-01	4.09870E+01	4.01710E+01	-8.15540E-01	1.61250E+00	-1.61200E+00	-1.62420E+00
4.65000E-01	3.81480E+01	3.73880E+01	-7.60110E-01	1.50080E+00	-1.50030E+00	-1.51170E+00
4.70000E-01	3.55040E+01	3.47950E+01	-7.08660E-01	1.39670E+00	-1.39620E+00	-1.40680E+00
4.75000E-01	3.30390E+01	3.23790E+01	-6.60940E-01	1.29960E+00	-1.29910E+00	-1.30900E+00
4.80000E-01	3.07430E+01	3.01260E+01	-6.16860E-01	1.20900E+00	-1.20860E+00	-1.21780E+00
4.85000E-01	2.86030E+01	2.80270E+01	-5.76190E-01	1.12440E+00	-1.12400E+00	-1.13260E+00
4.90000E-01	2.66080E+01	2.60690E+01	-5.38940E-01	1.04530E+00	-1.04490E+00	-1.05300E+00
4.95000E-01	2.47470E+01	2.42420E+01	-5.05260E-01	9.71240E-01	-9.70900E-01	-9.78480E-01
5.00000E-01	2.30120E+01	2.25370E+01	-4.75220E-01	9.01670E-01	-9.01360E-01	-9.08490E-01
