1.025000E-02	1.057500E-02	-7.211600E+04	-6.586000E+04	4.349300E+01	1.157600E+03	1.029000E+04	9.974600E+04	3.696600E+01	3.809200E+01	1.974800E-02	1.105002E+03	2.481688E+04
1.050000E-02	1.050000E-02	-6.307900E+04	-6.731800E+04	3.801300E+01	1.063800E+03	1.037100E+04	1.031600E+05	3.725800E+01	3.837400E+01	2.043800E-02	1.115220E+03	2.585279E+04
1.075000E-02	1.042600E-02	-5.447100E+04	-6.852900E+04	3.341800E+01	9.680300E+02	1.045700E+04	1.078700E+05	3.754700E+01	3.865300E+01	2.139300E-02	1.124567E+03	2.692889E+04
1.100000E-02	1.035100E-02	-4.754700E+04	-6.977400E+04	3.035700E+01	8.896500E+02	1.054200E+04	1.089000E+05	3.783400E+01	3.893000E+01	2.161900E-02	1.133112E+03	2.803321E+04
1.125000E-02	1.027600E-02	-4.243300E+04	-7.108200E+04	2.860700E+01	8.301300E+02	1.062300E+04	1.095300E+05	3.811800E+01	3.920400E+01	2.176500E-02	1.141023E+03	2.914528E+04
1.150000E-02	1.020100E-02	-3.858300E+04	-7.241000E+04	2.768000E+01	7.850100E+02	1.070200E+04	1.105400E+05	3.840100E+01	3.947700E+01	2.198800E-02	1.148453E+03	3.026517E+04
1.175000E-02	1.012600E-02	-3.389700E+04	-7.350800E+04	2.653000E+01	7.344200E+02	1.078700E+04	1.148200E+05	3.868000E+01	3.974600E+01	2.286600E-02	1.155442E+03	3.141135E+04
1.200000E-02	1.005100E-02	-3.035000E+04	-7.462900E+04	2.599200E+01	6.950000E+02	1.086900E+04	1.159700E+05	3.895700E+01	4.001400E+01	2.312100E-02	1.162018E+03	3.258457E+04
1.225000E-02	9.976400E-03	-2.789700E+04	-7.579800E+04	2.595700E+01	6.669300E+02	1.094900E+04	1.165500E+05	3.923200E+01	4.028000E+01	2.326000E-02	1.168282E+03	3.376622E+04
1.250000E-02	9.901300E-03	-2.599300E+04	-7.698800E+04	2.618000E+01	6.454100E+02	1.102800E+04	1.171500E+05	3.950600E+01	4.054400E+01	2.340400E-02	1.174319E+03	3.495361E+04
1.275000E-02	9.826300E-03	-2.465100E+04	-7.819400E+04	2.663200E+01	6.306500E+02	1.110600E+04	1.177900E+05	3.977800E+01	4.080700E+01	2.355400E-02	1.180189E+03	3.614711E+04
1.300000E-02	9.751400E-03	-2.373800E+04	-7.940400E+04	2.724800E+01	6.215300E+02	1.118200E+04	1.184700E+05	4.004800E+01	4.106900E+01	2.371200E-02	1.185949E+03	3.734716E+04
1.325000E-02	9.676500E-03	-2.308400E+04	-8.060000E+04	2.796100E+01	6.165600E+02	1.125800E+04	1.192600E+05	4.031600E+01	4.132800E+01	2.389300E-02	1.191644E+03	3.855458E+04
1.350000E-02	9.601900E-03	-2.252600E+04	-8.176400E+04	2.871400E+01	6.143100E+02	1.133300E+04	1.203800E+05	4.058200E+01	4.158600E+01	2.413900E-02	1.197306E+03	3.977162E+04
1.375000E-02	9.527500E-03	-2.147400E+04	-8.282600E+04	2.931400E+01	6.100800E+02	1.141100E+04	1.228300E+05	4.084700E+01	4.184200E+01	2.465600E-02	1.202938E+03	4.100668E+04
1.400000E-02	9.453200E-03	-1.968200E+04	-8.373400E+04	2.967900E+01	6.008400E+02	1.149300E+04	1.254200E+05	4.111000E+01	4.209700E+01	2.520400E-02	1.208509E+03	4.226715E+04
1.425000E-02	9.379100E-03	-1.833600E+04	-8.462900E+04	3.017300E+01	5.943900E+02	1.157500E+04	1.262300E+05	4.137100E+01	4.235100E+01	2.539300E-02	1.214007E+03	4.354474E+04
1.450000E-02	9.305500E-03	-1.756600E+04	-8.550400E+04	3.080100E+01	5.922500E+02	1.165600E+04	1.269000E+05	4.163000E+01	4.260300E+01	2.555500E-02	1.219465E+03	4.482977E+04
1.475000E-02	9.232200E-03	-1.710900E+04	-8.637700E+04	3.151500E+01	5.933200E+02	1.173600E+04	1.275900E+05	4.188800E+01	4.285300E+01	2.571900E-02	1.224919E+03	4.612167E+04
