3.3500E-02	1.3053E+04	1.4545E+04	1.4921E+03	-1.1155E+02	1.1163E+02	1.3401E+02
3.4000E-02	1.3011E+04	1.4587E+04	1.5754E+03	-8.8383E+01	8.8444E+01	1.1208E+02
3.4500E-02	1.2979E+04	1.4619E+04	1.6391E+03	-6.4462E+01	6.4503E+01	8.9090E+01
3.5000E-02	1.2958E+04	1.4640E+04	1.6827E+03	-4.0078E+01	4.0098E+01	6.5339E+01
3.5500E-02	1.2946E+04	1.4652E+04	1.7058E+03	-1.5523E+01	1.5523E+01	4.1110E+01
3.6000E-02	1.2945E+04	1.4653E+04	1.7086E+03	8.9106E+00	-8.9310E+00	1.6698E+01
3.6500E-02	1.2953E+04	1.4645E+04	1.6911E+03	3.2936E+01	-3.2976E+01	-7.6096E+00
3.7000E-02	1.2972E+04	1.4626E+04	1.6539E+03	5.6274E+01	-5.6334E+01	-3.1525E+01
3.7500E-02	1.3000E+04	1.4598E+04	1.5976E+03	7.8658E+01	-7.8737E+01	-5.4773E+01
3.8000E-02	1.3038E+04	1.4561E+04	1.5232E+03	9.9836E+01	-9.9932E+01	-7.7085E+01
3.8500E-02	1.3083E+04	1.4515E+04	1.4317E+03	1.1957E+02	-1.1969E+02	-9.8210E+01
3.9000E-02	1.3137E+04	1.4461E+04	1.3244E+03	1.3765E+02	-1.3778E+02	-1.1791E+02
3.9500E-02	1.3198E+04	1.4401E+04	1.2029E+03	1.5388E+02	-1.5403E+02	-1.3598E+02
4.0000E-02	1.3265E+04	1.4334E+04	1.0686E+03	1.6810E+02	-1.6825E+02	-1.5222E+02
4.0500E-02	1.3338E+04	1.4261E+04	9.2339E+02	1.8015E+02	-1.8031E+02	-1.6646E+02
4.1000E-02	1.3415E+04	1.4184E+04	7.6908E+02	1.8992E+02	-1.9010E+02	-1.7856E+02
4.1500E-02	1.3496E+04	1.4103E+04	6.0761E+02	1.9734E+02	-1.9752E+02	-1.8840E+02
4.2000E-02	1.3579E+04	1.4020E+04	4.4097E+02	2.0233E+02	-2.0251E+02	-1.9590E+02
4.2500E-02	1.3664E+04	1.3935E+04	2.7118E+02	2.0487E+02	-2.0505E+02	-2.0099E+02
4.3000E-02	1.3750E+04	1.3850E+04	1.0030E+02	2.0496E+02	-2.0514E+02	-2.0364E+02
4.3500E-02	1.3835E+04	1.3765E+04	-6.9643E+01	2.0263E+02	-2.0281E+02	-2.0386E+02
4.4000E-02	1.3919E+04	1.3682E+04	-2.3666E+02	1.9793E+02	-1.9811E+02	-2.0166E+02
4.4500E-02	1.4000E+04	1.3601E+04	-3.9881E+02	1.9096E+02	-1.9113E+02	-1.9712E+02
4.5000E-02	1.4078E+04	1.3523E+04	-5.5425E+02	1.8182E+02	-1.8199E+02	-1.9030E+02
4.5500E-02	1.4151E+04	1.3450E+04	-7.0121E+02	1.7065E+02	-1.7080E+02	-1.8132E+02
4.6000E-02	1.4220E+04	1.3382E+04	-8.3808E+02	1.5760E+02	-1.5774E+02	-1.7031E+02
4.6500E-02	1.4282E+04	1.3319E+04	-9.6335E+02	1.4285E+02	-1.4298E+02	-1.5743E+02
4.7000E-02	1.4339E+04	1.3263E+04	-1.0757E+03	1.2660E+02	-1.2672E+02	-1.4285E+02
4.7500E-02	1.4388E+04	1.3214E+04	-1.1739E+03	1.0905E+02	-1.0916E+02	-1.2676E+02
4.8000E-02	1.4429E+04	1.3172E+04	-1.2571E+03	9.0434E+01	-9.0524E+01	-1.0938E+02
4.8500E-02	1.4463E+04	1.3139E+04	-1.3244E+03	7.0982E+01	-7.1056E+01	-9.0922E+01
4.9000E-02	1.4489E+04	1.3113E+04	-1.3752E+03	5.0933E+01	-5.0990E+01	-7.1619E+01
4.9500E-02	1.4506E+04	1.3096E+04	-1.4092E+03	3.0532E+01	-3.0572E+01	-5.1710E+01
5.0000E-02	1.4514E+04	1.3088E+04	-1.4261E+03	1.0023E+01	-1.0046E+01	-3.1437E+01
